IDLink,Title,Headline,Source,Topic,PublishDate,SentimentTitle,SentimentHeadline,Facebook,GooglePlus,LinkedIn
58933.0,Brexit to have short-term ramifications on Indian economy: Analysts,"“In India, while Brexit is expected to cause a slowing of growth, economic prospects remain relatively sanguine due to the impact of local factors",The Hindu,economy,2016-06-24 15:04:05,-0.0988211768802618,-0.0574099158464807,-1,3,8
52681.0,Most economists say Brexit will harm economy,"Nine out of 10 of Britain's top economists working in London's City financial district, small business and academia believe the economy will be",Daily Sabah,economy,2016-05-29 23:20:05,-0.0288722861326493,-0.137692129312998,0,0,0
100732.0,Obama hosts mentor program for White House Luncheon,"    President Obama was busy today.  On top of throwing his support behind the Presumptive Democratic Nominee, he also welcomed members of the White House Mentor Program for their last meeting.      Young men and women showed up to the Luncheon with the President who mentioned that 11 of the men planned to study at top universities and enlist in the Marine Corps.  OBAMA says:     &quot;I've gotten to ",FOX 28 South Bend,obama,2016-06-09 20:11:00,-0.0196418550329598,-0.0286358676931087,0,0,0
61660.0,Gloves off: Opera Software disputes Microsoft's Edge-browser claim,"Dem's fightin' words! Opera Software fires back at Microsoft over the latter company's claims that the Edge browser is better on laptop battery power savings than Opera's new power-saving mode. Unlike Microsoft, Opera Software runs another test with detailed results. ",Digital Trends via Yahoo! Sports,microsoft,2016-06-22 16:40:00,-0.101851851851852,0.142128968718763,-1,-1,-1
98142.0,'Moderate' Palestinian Movement Honors Japanese Terrorist,"Fatah, the movement that dominates the Palestinian Authority (PA), has honored a terrorist named Kozo Okamoto for his part in a 1972 attack in",Committee for Accuracy in Middle East Reporting in America (blog),palestine,2016-05-24 18:42:36,-0.0510310363079829,-0.130321508785672,11,0,0
8977.0,US firms take notice of Aquino's economic reforms,"AMERICAN investors see the Philippines' keen interest in joining the Trans-Pacific Partnership (TPP) agreement as a sign of """"""commitment"""""" to",Inquirer.net,economy,2015-12-13 16:00:20,-0.0412478955692154,0.0151843281955878,4,1,0
59134.0,"For America, 'Brexit' May Be a Warning of Globalization's Limits",When the mills that birthed the industrial revolution in cities like Manchester and Birmingham still powered the British economy of the mid-20th,New York Times,economy,2016-06-25 14:20:06,-0.108703294568288,0.12039225097343,-1,33,645
64922.0,How the GOP hawks let Obama get away with murder,"&quot;This president has had weak leadership,&quot; Chris Christie argued at the first GOP primary debate, suggesting that Obama cares more about",The Week Magazine,obama,2015-12-02 11:44:37,-0.263786661485712,0.241963601312064,231,1,0
32531.0,'Green vote' and the economy,The 'Green Vote' campaign by non-government organizations should go beyond politics and involve a comprehensive discussion about the,The Standard,economy,2016-03-19 15:13:35,0.0,-0.0501846917841854,0,0,0
71025.0,Obama debates controversial Arizona sheriff on guns,President Obama had a spirited exchange with a controversial Arizona sheriff running for Congress on Thursday at a televised town hall on gun,The Hill,obama,2016-01-08 02:24:44,0.0472455591261534,-0.0695048046856915,98,2,0
51738.0,Global economy to top agenda at G7,"The health of the world economy will top the agenda at this year's meeting of the Group of Seven (G7) leading industrialised nations, host nation Japan says. Prime Minister Shinzo Abe is expected to call for co-ordinated fiscal stimulus to reboot the world economy at the summit in the coastal city of Shima, which starts on Thursday. &quot;I think the biggest theme will be how the G7 countries will ",AAP via Yahoo! New Zealand Finance,economy,2016-05-25 04:33:00,0.0,0.173340175180293,0,0,0
20499.0,Cracks in America's economy are growing,America's economy hit the brakes during the holidays. ,CNN Money,economy,2016-01-28 13:40:00,0.0,0.055242717280199,484,1,93
50305.0,A sanguine view on the Irish economy,The agency's reasoning was clear: its reassessment and re-rating of debt was prompted both by strong economic growth and the sharp,Irish Times,economy,2016-05-18 00:40:19,-0.110239637961025,-0.136894439557926,0,0,0
66959.0,Obama's Climate Win Won't Stop His Downward Slide,President Obama had reason to revel over the historic climate change agreement ratified by the U.S. and 194 other countries in Paris over the,The Fiscal Times,obama,2015-12-14 15:44:39,0.132582521472478,-0.0725065974209257,7,0,0
73343.0,"Obama, Erdogan speak by phone, vow cooperation against ...","During his phone call to Erdogan, Obama also offered his condolences for last week's bombing in Istanbul, when 10 German tourists were",Reuters,obama,2016-01-19 19:25:06,-0.0441941738241592,-0.0289820635469677,27,1,3
2298.0,Microsoft Lumia 950 To Arrive First At AT&T On Nov. 20,"DALLAS, Nov. 16, 2015 /PRNewswire/ -- AT&amp;T1 will be the first U.S. carrier to offer the Microsoft Lumia 950, on Nov. 17 online at www.att.com, and on Nov. 20 in its retail stores nationwide. You can use the device to get more done faster on the nation's most reliable 4G LTE network2 with the strongest LTE signal. With the Lumia 950 and Windows 10, you can enjoy the Windows experience across ",PR Newswire via Yahoo! Finance,microsoft,2015-11-16 06:13:00,0.148231765320393,0.205047028216481,0,0,0
71998.0,Obama to ask Americans to 'fix our politics' in SOTU,Obama says his final State of the Union speech will be aimed at reminding the public of some of the &quot;good things we have going for us.&quot; ,CNBC via Yahoo! Finance,obama,2016-01-12 15:04:00,0.0395284707521047,-0.145074482950822,34,1,3
102871.0,Obama and the rise of the selfie presidency,"On a recent trip to Asia, President Obama was forced to confront some of the biggest issues of his presidency: rising Chinese aggression,",Washington Post,obama,2016-06-24 17:40:12,0.12772116235182,-0.0760208801249751,49,3,1
28867.0,Mazda’s all-new CX-9 earns best-in-class fuel economy of 25 combined mpg,"Mazda has announced the EPA-estimated fuel economy figures for its 2016 CX-9 crossover, and the word of the day is efficiency. Thanks in large part to its lighter SKYACTIV platform and turbocharged motor, the midsize model achieves ratings of 22 mpg city/28 mpg highway/25 mpg combined, when equipped with front-wheel drive. These numbers make the new CX-9 the most efficient in its class. That ",Digital Trends via Yahoo! News,economy,2016-03-03 13:19:00,0.0,0.0805034722222223,1,0,0
73238.0,How durable are Obama's gun reforms?,"However, this only applies to the regulations that the Obama administration can make effective before Obama leaves office. Rules that are just",The Hill (blog),obama,2016-01-19 11:41:03,0.0,-0.0419768521535713,22,0,4
66967.0,Palestine in the Second World War: Strategic Plans and Political ...,"Palestine in the Second World War: Strategic Plans and Political Dilemmas, the Emergence of a New Middle East, by Daphna Sharfman. Brighton: Sussez",Strategy Page,palestine,2015-12-14 22:54:45,-0.158113883008419,-0.291051369621333,7,0,0
35398.0,Has Obamacare worked? Experts say yes,"But even as the economy has expanded, major government surveys point to a a backstop for millions of Americans in a changing economy.",The Boston Globe,economy,2016-03-22 07:00:45,0.153093108923949,-0.125325850948888,160,4,127
65734.0,President Obama on impact of climate change,"December 4, 2015, 1:32 PM |In his first interview since returning from the U.N. Climate Change summit in Paris, Mr. Obama speaks to &quot;CBS",CBS News,obama,2015-12-05 00:00:00,0.101971665113948,0.10838405480675,-1,-1,-1
8089.0,AA to sell 'premium-economy' seats on international flights,"DALLAS (AP) — American Airlines says it will start selling &quot;premium economy&quot; service on international flights, with leather seats, entertainment systems and meals. ",Associated Press via Yahoo! News,economy,2015-12-09 06:28:00,0.0520833333333333,0.0,20,0,1
12042.0,Guinea president names mining executive as new prime minister to ...,A government statement says President Alpha Conde made the appointment Saturday to support the country's economic recovery.,Fox News,economy,2015-12-27 12:40:19,0.0065880784586843,-0.121267812518166,2,0,0
85867.0,Obama Criticized for Festive Behavior Amid Brussels Attacks,"President Barack Obama is coming under criticism for dancing the tango and attending a baseball game during his tour of Latin America this week, even while Belgium continues to reel from a deadly terror attack. Obama was on the final day of a groundbreaking trip aimed at normalizing relations with Cuba when Islamic State suicide bombers attacked the Brussels metro and airport, killing at least ",VOA News,obama,2016-03-24 14:34:00,0.0883883476483184,-0.285150686706649,9,2,0
64618.0,"Obama names new ISIS adviser, counter-terror measures","Washington (CNN) The White House announced Monday new steps in its counter terror campaign, including measures that will tighten the",CNN,obama,2015-11-30 21:04:38,-0.051559869461519,-0.26863872229685,140,1,0
91004.0,Israel-Palestine: Social Media As a Tool Of Oppression,"But if you are a Palestinian growing up in Occupied East Jerusalem like Tamara, even a vague and """"""angsty"""""" personal Facebook status may",Huffington Post (blog),palestine,2016-04-18 23:08:16,-0.333333333333333,0.0397480601796299,259,4,12
9318.0,"Microsoft adds 35,000 traffic cameras to Bing Maps"," Microsoft has announced some new functionality for the mapping services delivered via its Bing search engine, which is now available to all users. Now, users will be able to access 35,000 traffic cameras to check how busy the roads are before they set out on their planned journey. Applying the traffic overlay to a Bing map will now add camera icons where this functionality is available. A click ",Digital Trends via Yahoo! Sports,microsoft,2015-11-24 13:21:00,-0.0472455591261534,0.299213330802651,-1,-1,-1
73265.0,Obama was right: Conspiracy theorists are more likely to oppose ...,"During CNN's town hall meeting on gun control last week, President Obama claimed that at least some opposition to gun control comes from",Washington Post,obama,2016-01-19 14:40:03,-0.195448288345266,-0.0564726538071243,132,0,1
58092.0,Microsoft releases PLC Groups Preview to foster collaboration ...,"To foster collaboration of professional learning communities (PLCs), Microsoft is announcing the PLC Groups Preview. Office 365 Education",MSPoweruser.com,microsoft,2016-06-20 23:20:11,0.0441941738241592,0.0909508593886249,-1,0,0
89601.0,Obama on Hillary's Email Intent,"President Obama chooses his words carefully, so it was startling on Sunday when he chose to opine on the Justice Department's investigation",Wall Street Journal,obama,2016-04-10 22:15:09,0.167705098312484,-0.0266500895444513,322,15,1
48973.0,Learn something from the Chinese economy,"After 30 years of reform and opening up, the development achievements of China's economy have been widely praised by emerging",China.org.cn,economy,2016-05-12 09:20:26,0.102062072615966,-0.110884271370771,1,0,0
61437.0,BRIEF-Microsoft board of directors amended company's bylaws ...,"Board of directors of Microsoft Corporation amended company's bylaws, effective July 1, 2016. * Amendments reduce from 120 to 90 days",Reuters,microsoft,2016-07-05 23:20:10,0.176776695296637,0.229166666666667,-1,1,0
74839.0,Barack Obama on Oscars diversity: are we giving everyone a fair shot?,"US president Barack Obama has spoken for the first time on Oscars diversity, suggesting that the issue comes down to basic fairness and",The Guardian,obama,2016-01-28 10:16:30,0.0,0.230071763635371,99,1,12
88275.0,Obama's confidence higher over Supreme Court pick,President Obama is growing more confident that the GOP will yield in its blockade against Judge Merrick Garland's confirmation to the Supreme,Washington Times,obama,2016-04-04 03:55:07,0.389775862790766,0.0159900537266709,6,1,2
